1,0.21282794719930806,-0.0016861374192514286,-0.05791813783811536,0.20262290857961066,0.06986079953249004,-0.01731487412959041,-0.36405272581918696,0.05103236986817268,0.0072576775959889385,0.1670464703354653,-0.399709221052639,0.19807778690514213,0.008002065497371138,0.2508910026257974,-0.4478640976283118,-0.24176950811717723,0.19807778690514213,0.0,0.2571576162205581,-0.6638614926205034,-0.024036661222365717,-0.2972545283768475
2,0.3852109452685826,0.08511333760068276,0.027843665682803335,-0.004012474037620369,0.2043671625808121,-0.011805883462678126,0.04823389511850249,0.06023546188732987,0.04134356014266782,0.06928343835565794,-0.6332125132284472,0.12314084663918448,0.0,-0.03665100147107257,-0.388685582653608,-0.26173333738728666,0.12314084663918448,0.0,0.09270675704224839,-0.7526193438749079,-0.027157334679303043,-1.408752625140668
4,0.8123777007636498,0.0402476605405773,0.0849975317083407,0.31826259733553713,0.3011146649586374,0.06193479360397198,0.03505798125705257,0.1257183555939506,0.07271118880823567,-0.08664821315729127,-0.4962711805044613,-0.0016212330236956246,0.0,-0.01811229787249258,-0.3786527694827827,-0.18453309328278014,-0.0016212330236956246,0.0,0.29173104767461044,-0.8397967150591381,-0.03323249325352935,-1.6310492890423558
8,0.5197949741942304,0.011159363656382879,-0.12379777949015315,0.49639924915899447,0.1044183924810604,-0.1879590867675939,0.12018197703336365,0.1787940320278028,0.08381963167836098,-0.13609631128360236,-0.5248052263292555,-0.0023002344287034546,0.0,-0.03608476009969677,-0.35841413098868535,-0.2641024120957757,-0.0023002344287034546,0.0,0.33081465061228676,-0.9720215572719768,-0.017394396524471643,-0.9253543792752663
9,-0.006248088054762563,-0.0673051171391458,0.06921104194759928,0.11690385582288257,0.554621272846256,0.14228069884439773,-0.1688804763182585,-0.0015067016530503454,0.0893761578929659,-0.03972400494158798,-0.7143595001366373,0.0,0.0,-0.03164763694938431,-0.26450093127237895,-0.45793493685645414,0.0,0.0,-0.265603230658259,-0.4282515625087436,-0.06022871191122448,-1.384615325049248
19,-0.3514208120219574,0.0165506963468169,-0.1365080725427875,0.054112863133378146,-0.08158032598799224,0.016848451650576836,-0.023006937980675192,0.025887256374034787,-0.044921759643206466,0.006662812808640592,-0.40267952170087257,0.0,0.0,0.0,-0.1211090972277037,-0.27490761166453287,0.0,0.0,0.0,-0.3960167088922351,0.0,-0.8198597982797222
5,0.15869802637189823,0.08289894273470351,-0.03043251892271372,0.06081019263936494,0.10647098590432799,-0.12474859959391435,0.22369755528313115,-0.004811259658259833,-0.09586636128427219,0.09586729773892057,-0.4941503038089586,0.19156069914985877,0.0,-0.1331539643960761,-0.2263149384671964,-0.2303748023566224,0.19156069914985877,0.0,-0.1144745903615074,-0.4753691148583874,0.0,-0.8352887988485168
10,0.07270797084415,-0.03146491485823973,0.024439643785875324,0.059659936389348286,0.011125254141168406,0.18797155051343145,0.06775244026382678,0.03225896031681471,-0.16653669274512412,-0.10453138038574117,-0.6079398840855489,0.08765427960183324,0.0,-0.2009713861401309,-0.2784079634854319,-0.3207461944475673,0.08765427960183324,0.0,-0.330577499553421,-0.46954804451970666,0.0,-0.9277858700049486
20,-0.051643954594638226,-0.053264960252104816,-0.07476377563713657,0.1760003353987906,0.05146570973064953,0.01533585858727373,0.0608177234208995,0.031479831104266116,-0.5258047678120612,-0.30626243091286415,-0.4973313823637355,-0.08092637608527732,0.0,-0.07890712127505563,-0.11991221003758808,-0.5238481058786814,-0.08092637608527732,0.0,-0.4427154756149871,-0.27995196157633806,0.0,-1.3823269892805277
41,-0.13791677690305948,-0.09622534115350415,0.01097702041966372,0.1548231432458202,0.05043873060380748,0.013429943516243844,0.22291435027114168,0.021092300776162753,0.09226578179063144,-0.2548952662065169,-0.4726025267744123,0.0,0.0,-0.17802447733806678,-0.18014282298323692,-0.3693304926596258,0.0,0.0,-0.37169269744370403,-0.35580509553722606,0.0,-0.9689304750706461
83,-0.4742535946039641,1.0311023984457586,-0.16430508800234359,-0.12391368326589693,-0.7768900190724715,-1.1695835968806485,0.17810997703622064,-0.31025343448166914,-0.04186180949752051,0.0,0.33007224811405156,0.0,0.0,-1.8854773438992767,1.0536128777668532,1.1619367142464663,0.0,0.0,0.17142669441931688,0.15864555369473507,0.0,-0.309190753792408
167,-6.485471490808825,0.9298429956446328,1.1365477336402365,-0.0642141339108159,-1.4095807126367605,-0.06116115396970759,0.09229955574570614,-0.01286492011491869,-0.02169348670763566,0.0,0.17104893488767065,0.0,0.0,0.0,-0.07419901409126514,0.24524794897893498,0.0,0.0,-0.056739297050621695,0.22778823193829223,0.0,0.09898058677272425
21,0.08481894343035089,0.17291843425207654,0.6326099784749347,-0.09507862918785394,-0.006303461763814406,0.09627467527506686,0.0007008737650791781,-0.06788883036752089,2.1341239056833703,-0.29369884719103684,-0.11286952738055268,0.577265478769535,0.0,-0.13543569812635836,-0.7470359979989974,-0.10136215721575981,0.577265478769535,0.0,-0.5756129729199815,-0.4082208804211441,0.0,-0.2817024097276093
42,0.006573634911693126,0.47707750783609715,0.39566351940095507,0.7765388368623106,-0.3362871235141503,0.8232888703727339,-0.07130297251535445,0.016707377677702313,0.21271858485253473,-1.2644759572893174,-0.6236729019390366,0.0,0.0,-0.2663932007115673,-1.1037926099314666,-0.5179630485853136,0.0,0.0,-1.2970792815042849,-0.5910695777240745,0.0,-0.8809107083202089
84,0.0840278775550024,0.2694907236656869,-0.1280742692854164,0.11875471029126104,1.436428280347947,0.11591545598232092,-0.13000580171908413,0.10830721484280821,0.2781359103459055,-1.541399335298794,-0.8401079230702789,0.0,0.0,-0.19448899886486176,-1.1221427274200093,-1.0648755320842025,0.0,0.0,-0.8278392636416869,-1.553667994727377,0.0,-2.022234386630453
169,2.146627658352796,-4.621682785816015,2.4827104535017073,-0.14690465905167746,0.25390536096850214,-1.777273631395135,0.21115654672343515,-0.17857879100357202,-0.04962886010194205,0.0,0.3913139355850334,0.0,0.0,0.0,1.643283150023377,-1.2519692144383405,0.0,0.0,-2.192289161286495,2.5836030968715167,0.0,-1.1011386528222051
85,1.9385945081615523,-5.267581140417017,0.4839814759605913,0.20208493807616754,-0.2170332509691431,-1.9320993727075593,0.7361679888753615,0.3380173731831844,-0.2563456194565586,0.47307659225053195,1.5481588947922944,0.0,0.0,-3.5015320523236357,2.7467703012973326,2.775997238069125,0.0,0.0,2.273693709046784,-0.252458222003973,0.0,-0.031210679874878133
11,-0.05685978188370956,0.023288242369906845,0.019666923918273384,0.005887713354671176,-0.010759049512859331,-0.11012726004304524,0.016327569604456794,-0.06166105269102803,-0.0594117553489116,-0.3077136692044087,-0.10520551994678089,-0.04790311869369918,0.0,-0.12779193721517523,-0.1302566613212756,-0.10696747192103977,-0.04790311869369918,0.0,-0.3839873281843417,0.018971257726846907,0.0,-0.10723114117085239
3,0.04763769585978569,-0.2025275128328739,-0.23558593790939186,0.24809241883279481,-0.16734913316673186,-0.1027476308841329,-0.23211513759121272,-0.006184756604763395,0.008435301295700463,-0.20950140116125437,-0.041649932120723605,0.0,0.04211103529892702,-0.12142267706213103,-0.06864572752017367,-0.10319396399859995,0.0,0.0,0.35562048979396615,-0.6067718230759452,0.0,0.3537353412127991
6,-0.010108787422660316,-0.0586323877309955,0.09658482158326356,0.05678440056811798,0.03581338515478543,0.11161389619735788,0.023827103923039494,-0.012716970324131932,-0.044958917132090596,0.18062999144095734,0.15388051551240758,0.0,0.0,1.1077481098366941,-0.15937419885063575,-0.6138634040326928,0.0,0.0,0.23541132213944713,0.09909918481391738,0.0,-0.2606526414890292
